steam_id,comp_main,comp_plus,comp_100
1015750,10843,28773,50400
1160750,161640,0,351450
1067720,0,124290,0
1073440,104270
974910,29101,42486,0
1178490,14143,16582,17715
811890,8804,0,9225
1215090,854,889,1596
1109360,5259,0,11604
1096210,3272,0,4214
590950,1080,0,7200
952420,2280,0,5130
1140440,1230,0,4100
636960,10800,0,14160
1039970,9840,0,12870
841660,22034,31110,38940
1034920,3875,4914,5711
1039960,8460,0,11270
879000,0,31380,0
895493,9155,10364,10661
516030,0,0,481200
534840,12330,0,43920
1075400,9248,10550,12218
982220,0,116843,408480
1007350,0,28200,0
1101930,2967,0,9965
881420,48290
669950,14457,18117,26798
1332090,43200
873890,43107,54312,56666
1103100,15330,16860,29052
1083210,0,4530,6540
812840,0,15300,0
678310,0,75600,0
955060,1523,2518,3250
1085630,3061,21000,43200
1038810,90000,268438,288000
1078560,16200
992120,1660,3092,3600
692690,0,0,14029
899390,42445,65160,86400
1026400,7492,10623,16745
899470,7471,10415,13010
944220,7200,9000,9035
1031480,8630,28601,0
814400,9270,24931,180000
1054710,18150,0,27600
898720,0,132780,0
962400,5638,17580,45378
1071200,19089,20350,26075
1064610,1133,2521,11720
679230,12120,14100,26888
798380,2700,2700,2851
998940,29280,43020,50883
974390,11537,14250,0
711810,20243
811720,14100
789760,75020,85022,95947
800620,20100,22444,0
539400,10535,522000,1728000
933770,1800,3000,3570
949890,2370,0,3240
959890,40620,0,50400
980850,0,2049,2340
977460,83331,134880,162052
567160,0,0,24330
386870,3763
986020,9570,0,19230
779590,3340,32040,0
863570,28329,38188,46259
783180,26503,33750,47437
913850,3185,8855,18040
857500,3760,16800,0
861760,5159
860620,14307,27829,54131
707300,7515,14400,0
896160,24728
639560,5970
938270,16994,21571,26375
981750,83737,123051,178617
967250,5280,5340,7493
550590,17280,25953,39690
881690,13920,16050,20428
724300,3150,0,18000
643820,15830,15876,0
532210,11027,13182,14424
467680,0,0,20904
612820,45667
815150,14400,40838,73154
809850,0,0,124620
463170,32400,43200,52290
871280,9480,0,13870
896460,18338,34661,77832
740200,10800,23460,28998
733800,12990
746420,9219,0,34200
762650,36540,50400,151200
1272070,17195,18519,19945
771070,0,3900,4900
575050,15600,48960,0
820030,0,379380,381780
783780,1350,3600,6660
625680,14546,17018,19910
856880,0,0,49920
455120,9597,16080,0
701420,20400,30210,43200
760990,0,0,13415
785780,108900,198000,0
817510,8903,11358,13813
676630,8824,9856,13860
708950,33082,0,45000
610660,0,0,16720
662260,4500,5100,5880
657630,420,0,900
675990,0,3480,0
705620,7740
596950,54000,97435,144000
576410,0,0,4450
619080,19800
685690,5850
620940,0,7200,32400
744810,307,322,362
865830,40766,68148,84617
691320,0,33000,44040
702990,9012,18619,27677
549240,0,0,43920
370060,7200,32400,36000
613450,6129,8911,28800
655480,47700
658430,0,0,1014
657590,600,1170,1637
723760,0,18000,0
741350,40425,49800,52375
940310,9408,9900,11962
970500,114720,174180,291600
705450,7499,10598,16950
699160,21690,0,22080
657230,20910,0,28538
626640,19240,27720,33000
599560,12271,13073,14147
633950,29070,45760,72300
581120,3290,7200,10800
667820,34200,35213,36000
625780,5340,9813,0
635060,1195,0,3718
561740,0,41010,0
674400,1410,1414,1800
460060,11138,12649,18151
665490,886,998,1434
559910,17160,0,86400
615770,12477,12600,21411
593900,19596,20718,22586
576540,0,0,2750
627950,54000
560230,9630,0,14910
522530,50103,55421,79811
464500,3470,4710,5823
557880,0,0,7760
547050,5500,0,7313
562640,10800,15120,0
542350,16050,0,24858
521280,21600,0,132960
586170,8280,0,8280
575860,0,0,3030
619400,0,0,6103
509540,0,21376,0
552080,10800
405000,2180
551520,0,0,5924
362150,18000
455710,2340,6840,0
603260,1860,3051,5018
586960,4131,4042,4350
585180,3902,8225,17974
540900,2820,0,7234
576470,0,0,14833
567680,0,0,2149
487040,12320,32041,0
606330,0,11340,18000
539340,25755,37350,57690
595460,5540,0,14179
453310,7240,8524,9437
485980,40500,50400,550800
539660,36000,107750,111400
583040,13793,36830,86160
490370,66600
498500,6790,7200,9300
513620,4200,7653,10800
502520,159600,180835,604800
542290,88350,177523,182130
513890,7534,10056,13040
364910,15480,18060,21750
538060,0,8495,11220
562430,0,0,4750
439490,8577,36857,158382
435460,7020
542400,5528,8314,11658
540740,1860
505750,0,0,262530
539750,0,0,14160
532600,153780,0,154020
531860,6294,0,14400
500570,7560,0,14170
542730,0,0,16500
436470,0,0,9900
394700,9072,15690,20595
464490,6070,8910,9605
401190,0,4731,8700
467960,27420,0,150230
504880,48508,0,99480
458630,13650
512020,0,0,33675
498030,29220,0,96167
537700,4018,0,5214
514490,0,61680,0
514240,1320,3960,4980
461520,0,0,15480
485350,3300,0,3516
560000,22828,28605,46923
409000,17100,55890,316080
515020,0,0,240
438420,36282,46002,56285
501800,3500,0,4800
230210,28913,29699,30300
497850,28200,0,71940
354400,7438,25452,77235
502770,64800,69780,83058
495980,6906,7221,7535
461560,2366,2616,2820
493530,4147,5441,11230
498330,12463,14852,28349
477270,1920
466430,7410,16830,21600
491580,0,0,32000
487580,6540,0,162000
489260,0,0,73200
485440,0,0,18000
452860,11700,43500,93938
473800,1800,1860,0
466420,0,0,16200
377480,7556,13284,13423
454380,2559,0,288360
444280,57960,62200,84257
365300,3827,5653,6036
469650,0,0,1869
439930,8600,0,9165
444800,14401,18043,22174
451570,30553,34593,34796
448050,0,0,8400
454690,1675,2809,3943
470210,22479,33986,51383
390460,0,0,10800
473720,25200,37154,42150
316320,6855,0,15387
589200,10207,12300,0
415880,13844,23748,34725
382420,9687,13350,0
412670,17910,36152,74249
289880,3098,3150,3600
432170,17640,18120,0
403950,72000,144000,720000
356390,10210,10800,13320
402120,6060,53018,0
423270,16919
375520,6983,11100,16800
408960,0,125640,0
345200,12740,21600,39180
365580,4843,6000,6776
781270,3879
348540,5056,10751,14121
383720,0,0,80940
223330,229500,376380,598500
334100,11583,12450,27300
368050,7916,21240,31470
579940,1620
381900,0,25950,46560
378830,0,28980,0
341530,2220,0,46080
370090,14400,0,57470
371550,11095,0,149400
278420,16500,36992,38610
299400,0,38520,39635
337930,10080,126670,142080
409890,165600,187319,289823
402210,35610,0,49500
16130,36000,0,52380
303260,16440
384400,0,0,122400
359920,21600,23509,34842
358470,25755,36358,46090
385590,0,54000,66840
344230,41400,43140,55728
363410,2378,3389,4318
342300,12060,0,60840
296550,18135,18486,20843
341950,9510,34500,828000
349680,1560,2154,31500
335830,0,32400,42600
339290,0,0,46778
403740,0,0,11927
332610,16684,19971,20221
407420,3190
295910,8160,0,10290
347710,12700,14068,16362
346040,10800,0,13593
268320,18149,52665,60458
388340,6815
363130,163347,269410,455858
356070,0,7260,23400
438140,70710,108900,0
326150,0,54000,81060
340280,7787,8926,9129
340460,14400
348430,9658,15439,24518
386770,2941,22959,141653
334190,10935,15360,0
359650,18453,33976,44112
430210,12186,13200,14400
303940,6700,7812,7431
3500600,6364,7390,0
290710,19920,22320,44910
301680,5700
307760,0,10200,30000
323260,0,0,28800
306490,63120
323280,10047,13966,13980
294460,17100,35100,126000
293240,15960,40695,100850
317850,37846,45839,58816
273740,3120
336110,6582,9060,10800
301670,17460,0,21300
398210,1500,0,1680
282880,34920,61200,93600
286540,12784,13556,14905
300360,35501,43200,0
239410,39960
263120,21900,29236,35400
273820,26760
298340,14400,18000,25200
370550,16613,34118,117020
291480,43180,0,108000
335690,3343,5400,15228
297210,2623
295770,11820,92880,0
290650,580,2700,0
2184620,56986,70806,94560
290060,13017,11418,13196
288370,22791,31320,42630
273153,9256,10759,11784
257630,0,10080,37950
285230,1400,0,1950
312640,23400,0,41400
1333700,13362,20710,31423
270330,4293,7392,18680
264120,9360
296890,3931,3960,7853
288800,11306,11414,11585
295750,7984,15369,28348
263680,4338,4808,5762
329320,4280,7320,10620
837590,6757,8671,14401
311080,0,180000,0
38110,23408
35300,0,0,93600
311120,6900,7732,14940
286770,21223,32775,66480
34310,1550,0,1784
332260,15061,23630,40892
327950,4443
335660,5340,0,8627
1923680,33270,39120,67880
778390,48289,56271,74299
245170,12641,52760,194629
204580,14782,25800,0
230310,10800,20640,20700
43190,81000,113400,145800
571060,25624,0,48000
99200,3375,33140,123120
1407200,1777080,3116001,10734986
57700,5717,12833,44910
1741140,71730
252770,3600
263400,13974,43764,96338
545980,29161,36900,38667
10690,108000,126279,259200
6210,21600
2022910,3244,10800,54906
339840,42688,46652,54052
453670,1905
1539080,6836,16936,27036
10440,24249,59400,0
1672340,7166,11675,35760
3899160,157308,157414,185339
3499010,5400
46280,49420,100800,0
358930,60840,0,61680
27800,0,21600,0
16020,10217,10890,10222
39110,10956,11506,21141
214100,0,0,22086
564960,111208,0,180000
315670,2790,3144,18900
13000,13800,0,13970
1028500,9190,15153,25070
31820,12808,14812,15583
31850,15552,21060,25420
389870,90398,162426,1578960
577980,27629,32400,60655
213350,31834,35045,36240
71119,20031,26057,38872
412380,7186,18780,28800
109200,36315,65985,66600
97130,54600
690250,12508,18540,21600
454040,3611,4264,7440
45300,29063,35178,0
291090,612,1020,2130
302950,3552,5323,7433
286810,22898,35426,57060
3400,2160,11700,0
2910,76980
33680,3379,6663,10444
34289,17355,19267,22613
34287,2572
99100,25286,30072,58269
781220,14400,22850,37095
211201,11234,18908,28359
27220,99066,109081,147416
2086360,5513,8100,13500
32630,31244,49356,72591
73060,20820,0,35780
343830,7220,16020,19567
301380,4218,10692,17411
10230,12990,21030,22656
49810,9658,17530,31950
2195780,132924,164400,0
206250,0,357344,0
580870,3079,0,5040
1346400,18000,19848,58320
622830,4845,17828,65198
445420,203022
210390,7987,9324,9925
275810,15018,15214,29952
313870,26745,31272,32306
778080,27124,33932,37882
275830,17840,19079,24305
2900,39167,87063,159397
3886870,7200
4303040,0,8340,0
3766190,0,0,1080
3535970,0,21876,0
1727590,3600
3018940,3000,3300,0
4246830,2290
1602550,0,13500,0
3899620,0,0,7200
4168290,19800,21600,39960
3409620,0,0,7380
3740360,16065,22451,0
4057050,11160,0,43920
3916370,1200,0,2547
4137880,2162
2670800,5580,11880,0
3655610,5760,10800,0
2231920,6480
3706160,3498,3556,9900
2124100,11760
4092050,9000
4160290,1220,0,2447
4124880,3725,0,3960
3686580,29700
2409840,0,0,204
3675060,4260,0,9300
3854330,94200,95868,115500
3417410,7200
2570850,18108,0,82070
3478650,9300,0,46500
3666490,0,0,3020
3997630,11160
3932990,7200
2786660,0,12600,0
3115890,1459
3840970,0,6300,6300
1811330,0,54240,0
3275880,13800,22680,23972
2564580,0,19620,0
3803930,0,3840,10950
3176190,10800
2610880,24306,24438,0
1266610,3600
3983520,0,0,2183
3678560,0,0,3000
3582640,1320
3639230,3755,0,10636
3415240,6762,0,10680
861030,2379
3594760,33900
3612850,5588,5886,6277
3067890,15657,37283,0
3674050,8640,0,9720
1425980,7200,15600,57721
3032010,8630,11520,0
3823130,0,0,3900
3766210,0,0,1737
3721490,0,0,829800
3366780,0,42000,43773
1261090,0,0,3000
1187620,0,0,3420
1216610,0,0,3240
1216660,0,0,3120
1237220,0,0,3060
1202640,0,0,2880
3854040,0,1080,0
1820620,0,82800,110313
2984360,0,0,10800
3417120,0,359220,428430
2967630,9000,13380,0
2673310,0,0,112560
2383520,0,0,72000
1572910,0,933,0
3814650,0,5400,0
3265370,1980
3808460,0,5220,0
3177010,2880
3536380,31260,0,33600
1640820,0,0,234000
3583310,1626,2031,3188
3442220,0,0,360
3734980,0,0,2881
2733070,9000
3553320,3060
2979440,0,0,3360
3543350,0,0,79200
2948560,0,8550,0
3456720,3180
2690010,10800,21600,45804
3601190,0,0,67200
3565050,1680
1558760,7020
3546440,5520,8400,14400
3176060,17610,21405,28500
3386900,25200
2572300,7740,0,7937
1729180,27664,0,39600
3251610,0,0,1500
3394250,721,722,810
3077390,43200,0,97200
3200460,2700,0,4230
1356331,600
2925320,348,1153,1692
1356330,300
3186120,7200,0,7800
3406620,110481,117180,139920
3069120,11520,0,72162
1779030,16200
3128950,0,0,2160
3183760,10800
3596670,10880,15000,18960
2776940,21600,33017,36846
2813890,6000
958930,0,0,61307
2987750,10800
3478850,2340,0,3180
3324320,14200
2626120,7200
2978180,0,0,486960
3389330,8870,11196,13900
3238280,0,0,1036
1519190,1440
1871000,960
2741340,0,0,660
3370400,0,0,60
3428610,0,0,960
2680800,0,0,6120
1822040,0,0,120
3345430,0,0,2220
3247270,5207,6230,0
3209920,9358,0,16470
350271,2700
350270,2700
3376760,0,0,3250
108231,2700
2750000,220620
2765540,0,0,2100
2304160,0,0,60
3299570,11603,14700,19260
3449190,0,0,2820
3391810,0,0,3060
3364880,3603,7051,18274
3343840,120
2062030,0,9900,0
2490670,2312,3041,5712
1683270,12553,13800,34500
1373120,0,0,600
3015400,0,0,2520
2805610,0,0,60
1588090,37865,0,57600
2975920,0,0,1260
2993070,0,0,840
2771860,0,0,240
3046850,0,0,420
2985190,0,0,1020
2263570,0,0,1800
2235760,0,0,60
2684290,0,0,360
1946650,0,0,1260
2682820,0,0,60
2506870,0,0,60
2878320,0,0,60
2878330,0,0,60
2274120,7080
2822370,50765
3351430,630,881,1983
2688570,10532,0,17580
2800210,6660
2601640,5820
2612700,22447,30114,40289
3388440,0,251,0
2675900,3600
3198540,13980,25200,0
2834830,0,0,15840
1388570,0,6016,0
2936080,27000
3118010,5240,6300,7200
2972350,3420
3183280,0,361350,874800
2983900,2632,2885,2961
2994010,0,63574,73120
2899980,0,0,31680
3050530,0,0,9780
2920390,32108,39120,47250
1879040,13680
3042370,1260
2735090,0,1942,0
2824860,0,0,3202
2953720,0,0,2514
3279780,36000,108000,131760
3121780,0,0,4270
2956820,15120,15830,16223
2772750,18000
1823990,17400
3044560,29040
2877540,0,6420,0
1599210,600
2389040,0,39600,406500
3107440,743
2463710,12420,14040,16080
3106510,2440
2817620,13693,14631,17172
3225260,2595,0,2641
2915950,0,0,136483
3215660,7191,9345,12900
2598490,3073
3134050,474,0,600
2846340,0,0,3600
2439810,18900,19950,20280
2419800,36000
3067930,0,0,283664
2782380,490,639,594
2480970,0,0,25200
2274970,4140
2721670,26429,55762,68679
3159570,0,0,1288800
3064370,3420,0,5220
2608350,4120,14314,26423
2969160,3660,7200,0
1772930,7800
2300840,10800,19380,0
2116680,3896,4050,7380
2961320,0,0,7500
2487130,5400,0,5520
2804840,1869
1777090,10507,13560,13960
1873040,0,0,2580
3037780,2700
3012220,13772,21600,0
3047610,2100
2645180,0,5400,0
2619030,0,0,720
2083320,32400
2229320,1200
1962890,8620,15240,0
2473710,16200,22950,24192
2631960,0,457200,0
2738230,43484,55800,70950
2642100,0,0,3600
2925480,3600
1282270,18880,0,504720
2009010,10890
774661,3000
2213330,0,0,29310
2183670,89310,108000,144000
2450840,10365,20910,0
2380310,5220,7200,8610
2758000,18486,0,28292
922490,21600,22950,24600
2983260,0,0,32580
2975160,1680,0,5100
2441100,4610
2621420,1200,1380,2460
1789060,0,0,420
2907010,895,1665,1891
2772820,7715,11299,14525
1848280,0,0,3960
2812040,660
1776840,21600,25673,0
2685840,5255,8400,0
2448930,57600,0,310320
2649080,27317,36285,38400
2845250,373,477,708
1771440,39600
2247820,6600
2603020,29700,0,84300
2416880,0,0,68580
2628420,0,0,268920
2693060,7920,8908,9210
2421410,18000,41906,48840
2137460,15480
2450450,106662,177120,294121
2564880,7695,9960,16260
2464030,11700
2602020,22699,25729,30768
642910,0,10260,10881
1471700,15721
2534370,26780,37234,45530
2157110,0,0,8750
1985360,0,0,2280
2587770,3433,5040,0
2386330,836,960,1020
2510850,16200
2564860,2434,4795,13200
2745820,0,0,1980
2881230,220,258,419
2319640,18288,28800,44810
1498460,9432,0,10530
2480560,0,175350,0
1168490,16447,18780,19404
2851620,0,0,3480
2654470,13135,30607,91522
2612680,3085,4167,6885
1675000,0,43521,0
1332950,9314,10658,11687
2430510,0,0,1870
1822060,97320,107850,129960
1270390,108720
2370170,0,74700,0
2635750,3360,0,5709
3197710,33055,41742,46924
1841190,28634
2099220,121500
2299660,7417,12252,0
1858630,63573,77428,94303
3081830,4020,17880,0
1895350,39875,58108,79736
2532300,0,30808,0
2107520,11160
2626860,0,0,51120
2198590,8280
2420880,34800,43638,56268
1065750,2820
2717260,3249,0,4268
2657600,3894,0,4200
2741620,1818,2130,2888
1926270,8400,8610,0
2685210,407,503,601
1315320,72000,92820,0
2321120,49500,0,133200
2091960,5850,7200,12960
1866120,1650
2714600,3450,3540,3654
1683150,54000,0,1440000
2693480,0,0,4080
3839850,25460
2222460,5730,0,6060
2667430,1595,2383,2875
2888860,2390,2760,3292
2091410,13320
2593450,972,1421,1890
1953540,25200,26100,34050
2384140,6453
2410170,0,75300,0
2123640,17614,22025,31925
1990260,0,0,1440
1900890,13180
2391710,2460,14400,41100
2546090,4920,5828,11700
1292460,0,43283,66840
1059900,41400,54600,89280
2478120,0,0,14520
2423470,9990,0,13500
2420,7920
1822550,74434,319561,843776
1568970,14060,14760,15986
2157210,43200,47914,72000
2087610,16440,26100,29160
2572340,18360,19928,20298
1536210,5728
2539350,0,0,27000
2345020,0,0,16500
2167130,5400,9740,0
2475860,0,0,14400
2530490,47870
2278010,45000
1556040,0,0,18720
2500750,36610,0,66060
2419620,3334,4650,6192
2348930,3333,5058,7676
2345110,0,0,4200
3863610,8400
2963870,32040
1641020,0,0,890
1071640,0,0,452
2419622,7610,8145,8102
1681600,0,158400,0
2375080,7950,0,12600
1629830,0,0,556920
2311140,0,0,1800
2172260,5332,8320,12294
2410180,11940,15480,15900
2180300,20496,43200,46800
1859580,9569,11112,11752
2380340,3600,4688,6590
2191480,39960,47700,0
2226430,21600,50400,0
2443110,4709,4993,4950
1448650,8400
1755340,9277,14190,14400
2226700,64800,385200,573618
2418940,0,0,960
2455180,1195,1380,1406
2381620,1800,2563,95044
1960110,91198,135357,186799
2074480,0,0,37440
1773180,8340,15540,15660
1622900,93600,248400,0
1079230,0,144900,0
1645630,40630,51180,0
2367230,4624,6570,6930
1938800,808,834,985
1912420,10350,11900,19980
853200,23100
2417620,1566,0,3600
2166050,7341,8547,17372
1664200,4500
2276850,8106
2338180,0,0,52080
2380240,2307,7998,0
3341510,101827,102790,138990
1747510,0,0,84960
2246120,4680,5850,16920
2520950,4482,4544,4932
1753010,0,0,5220
1830040,0,172620,0
2264310,3150,0,5340
1622780,0,0,59400
1924140,7200,25260,0
2289970,3070,4008,4175
2096620,25200,0,105960
1295320,79650,84600,92177
2242760,10850,12600,19440
2247560,2388,0,2490
1592520,44084,54000,89210
1998980,6623,9463,9900
1299810,8355,9743,79500
2177750,13272,13631,14514
1761270,30575,33450,42767
1743830,93600,126000,207900
1668310,28377,31293,0
2163030,9690,17088,20260
2204860,0,0,5040
1916850,12600,0,14440
1850270,0,0,6660
2200190,3638,4290,5767
2197890,7169
2250090,1175,1268,1180
2197760,4950,5637,5250
1236490,3600
1478160,0,45640,0
2161440,87734,263520,0
2250060,2438,3346,3630
1460920,1200,0,2398
2025840,4500,54000,0
2083900,5790,11940,19720
683940,0,0,33900
1452210,2850
2073470,0,10860,0
1701190,5850,0,9120
1896900,7980
1738990,21600,28800,36000
1177380,0,50400,0
2088340,7200,15510,25776
1826910,0,25020,0
1727180,16148,20200,0
2065810,43200,47160,61812
2108900,11897,12023,16143
1740930,16330,18180,75600
2182690,25740,52920,113806
1378800,9435,15900,21060
2135990,10943,13998,24600
1894730,12600,15274,0
1620540,43200,54000,95400
1492730,118108,173410,392850
2154820,1975,3940,5058
1050130,0,0,9540
1865060,0,423810,911190
2145490,0,0,4560
2105130,14620
1446850,3995,0,4560
1661260,3780
2474690,1734,7200,15120
1329600,3840
1716790,3000,0,3611
1149560,1607
2026880,8488,11880,19110
1446450,3600,6840,7200
1785910,56462
1160920,37100,81480,141120
1740150,12628,15300,16200
1715730,28350,0,38078
2093900,15161,0,16435
1960590,4854,11151,17592
